Transcript_ID,Gene_ID
mRNA15675,mRNA15675
mRNA15676,mRNA15676
mRNA15677,mRNA15677
mRNA15678,mRNA15678
mRNA15679,mRNA15679
mRNA15680,mRNA15680
mRNA15681,mRNA15681
mRNA15682,mRNA15682
mRNA15683,mRNA15683
mRNA15684,mRNA15684
mRNA15685,mRNA15685
mRNA15686,mRNA15686
mRNA15687,mRNA15687
mRNA15688,mRNA15688
mRNA15689,mRNA15689
mRNA15690,mRNA15690
mRNA15691,mRNA15691
mRNA15692,mRNA15692
mRNA15693,mRNA15693
mRNA15694,mRNA15694
mRNA15695,mRNA15695
mRNA15696,mRNA15696
mRNA15697,mRNA15697
mRNA15698,mRNA15698
mRNA15699,mRNA15699
mRNA15700,mRNA15700
mRNA15701,mRNA15701
mRNA15702,mRNA15702
mRNA15703,mRNA15703
mRNA15704,mRNA15704
mRNA15705,mRNA15705
mRNA15706,mRNA15706
mRNA15707,mRNA15707
mRNA15708,mRNA15708
mRNA15709,mRNA15709
mRNA15710,mRNA15710
mRNA15711,mRNA15711
mRNA15712,mRNA15712
mRNA15713,mRNA15713
mRNA15714,mRNA15714
mRNA15715,mRNA15715
mRNA15716,mRNA15716
mRNA15717,mRNA15717
mRNA15718,mRNA15718
mRNA15719,mRNA15719
mRNA15720,mRNA15720
mRNA15721,mRNA15721
mRNA15722,mRNA15722
mRNA15723,mRNA15723
mRNA15724,mRNA15724
mRNA15725,mRNA15725
mRNA15726,mRNA15726
mRNA15727,mRNA15727
mRNA15728,mRNA15728
mRNA15729,mRNA15729
mRNA15730,mRNA15730
mRNA15731,mRNA15731
mRNA15732,mRNA15732
mRNA15733,mRNA15733
mRNA15734,mRNA15734
mRNA15735,mRNA15735
mRNA15736,mRNA15736
mRNA15737,mRNA15737
mRNA15738,mRNA15738
mRNA15739,mRNA15739
mRNA15740,mRNA15740
mRNA15741,mRNA15741
mRNA15742,mRNA15742
mRNA15743,mRNA15743
mRNA15744,mRNA15744
mRNA15745,mRNA15745
mRNA15746,mRNA15746
mRNA15747,mRNA15747
mRNA15748,mRNA15748
mRNA15749,mRNA15749
mRNA15750,mRNA15750
mRNA15751,mRNA15751
mRNA15752,mRNA15752
mRNA15753,mRNA15753
mRNA15754,mRNA15754
mRNA15755,mRNA15755
mRNA15756,mRNA15756
mRNA15757,mRNA15757
mRNA15758,mRNA15758
mRNA15759,mRNA15759
mRNA15760,mRNA15760
mRNA15761,mRNA15761
mRNA15762,mRNA15762
mRNA15763,mRNA15763
mRNA15764,mRNA15764
mRNA15765,mRNA15765
mRNA15766,mRNA15766
mRNA15767,mRNA15767
mRNA15768,mRNA15768
mRNA15769,mRNA15769
mRNA15770,mRNA15770
mRNA15771,mRNA15771
mRNA15772,mRNA15772
mRNA15773,mRNA15773
mRNA15774,mRNA15774
mRNA15775,mRNA15775
mRNA15776,mRNA15776
mRNA15777,mRNA15777
mRNA15778,mRNA15778
mRNA15779,mRNA15779
mRNA15780,mRNA15780
mRNA15781,mRNA15781
mRNA15782,mRNA15782
mRNA15783,mRNA15783
mRNA15784,mRNA15784
mRNA15785,mRNA15785
mRNA15786,mRNA15786
mRNA15787,mRNA15787
mRNA15788,mRNA15788
mRNA15789,mRNA15789
mRNA15790,mRNA15790
mRNA15791,mRNA15791
mRNA15792,mRNA15792
mRNA15793,mRNA15793
mRNA15794,mRNA15794
mRNA15795,mRNA15795
mRNA15796,mRNA15796
mRNA15797,mRNA15797
mRNA15798,mRNA15798
mRNA15799,mRNA15799
mRNA15800,mRNA15800
mRNA15801,mRNA15801
mRNA15802,mRNA15802
mRNA15803,mRNA15803
mRNA15804,mRNA15804
mRNA15805,mRNA15805
mRNA15806,mRNA15806
mRNA15807,mRNA15807
mRNA15808,mRNA15808
mRNA15809,mRNA15809
mRNA15810,mRNA15810
mRNA15811,mRNA15811
mRNA15812,mRNA15812
mRNA15813,mRNA15813
mRNA15814,mRNA15814
mRNA15815,mRNA15815
mRNA15816,mRNA15816
mRNA15817,mRNA15817
mRNA15818,mRNA15818
mRNA15819,mRNA15819
mRNA15820,mRNA15820
mRNA15821,mRNA15821
mRNA15822,mRNA15822
mRNA15823,mRNA15823
mRNA15824,mRNA15824
mRNA15825,mRNA15825
mRNA15826,mRNA15826
mRNA15827,mRNA15827
mRNA15828,mRNA15828
mRNA15829,mRNA15829
mRNA15830,mRNA15830
mRNA15831,mRNA15831
mRNA15832,mRNA15832
mRNA15833,mRNA15833
mRNA15834,mRNA15834
mRNA15835,mRNA15835
mRNA15836,mRNA15836
mRNA15837,mRNA15837
mRNA15838,mRNA15838
mRNA15839,mRNA15839
mRNA15840,mRNA15840
mRNA15841,mRNA15841
mRNA15842,mRNA15842
mRNA15843,mRNA15843
mRNA15844,mRNA15844
mRNA15845,mRNA15845
mRNA15846,mRNA15846
mRNA15847,mRNA15847
mRNA15848,mRNA15848
mRNA15849,mRNA15849
mRNA15850,mRNA15850
mRNA15851,mRNA15851
mRNA15852,mRNA15852
mRNA15853,mRNA15853
mRNA15854,mRNA15854
mRNA15855,mRNA15855
mRNA15856,mRNA15856
mRNA15857,mRNA15857
mRNA15858,mRNA15858
mRNA15859,mRNA15859
mRNA15860,mRNA15860
mRNA15861,mRNA15861
mRNA15862,mRNA15862
mRNA15863,mRNA15863
mRNA15864,mRNA15864
mRNA15865,mRNA15865
mRNA15866,mRNA15866
mRNA15867,mRNA15867
mRNA15868,mRNA15868
mRNA15869,mRNA15869
mRNA15870,mRNA15870
mRNA15871,mRNA15871
mRNA15872,mRNA15872
mRNA15873,mRNA15873
mRNA15874,mRNA15874
mRNA15875,mRNA15875
mRNA15876,mRNA15876
mRNA15877,mRNA15877
mRNA15878,mRNA15878
mRNA15879,mRNA15879
mRNA15880,mRNA15880
mRNA15881,mRNA15881
mRNA15882,mRNA15882
mRNA15883,mRNA15883
mRNA15884,mRNA15884
mRNA15885,mRNA15885
mRNA15886,mRNA15886
mRNA15887,mRNA15887
mRNA15888,mRNA15888
mRNA15889,mRNA15889
mRNA15890,mRNA15890
mRNA15891,mRNA15891
mRNA15892,mRNA15892
mRNA15893,mRNA15893
mRNA15894,mRNA15894
mRNA15895,mRNA15895
mRNA15896,mRNA15896
mRNA15897,mRNA15897
mRNA15898,mRNA15898
mRNA15899,mRNA15899
mRNA15900,mRNA15900
mRNA15901,mRNA15901
mRNA15902,mRNA15902
mRNA15903,mRNA15903
mRNA15904,mRNA15904
mRNA15905,mRNA15905
mRNA15906,mRNA15906
mRNA15907,mRNA15907
mRNA15908,mRNA15908
mRNA15909,mRNA15909
mRNA15910,mRNA15910
mRNA15911,mRNA15911
mRNA15912,mRNA15912
mRNA15913,mRNA15913
mRNA15914,mRNA15914
mRNA15915,mRNA15915
mRNA15916,mRNA15916
mRNA15917,mRNA15917
mRNA15918,mRNA15918
mRNA15919,mRNA15919
mRNA15920,mRNA15920
mRNA15921,mRNA15921
mRNA15922,mRNA15922
mRNA15923,mRNA15923
mRNA15924,mRNA15924
mRNA15925,mRNA15925
mRNA15926,mRNA15926
mRNA15927,mRNA15927
mRNA15928,mRNA15928
mRNA15929,mRNA15929
mRNA15930,mRNA15930
mRNA15931,mRNA15931
mRNA15932,mRNA15932
mRNA15933,mRNA15933
mRNA15934,mRNA15934
mRNA15935,mRNA15935
mRNA15936,mRNA15936
mRNA15937,mRNA15937
mRNA15938,mRNA15938
mRNA15939,mRNA15939
mRNA15940,mRNA15940
mRNA15941,mRNA15941
mRNA15942,mRNA15942
mRNA15943,mRNA15943
mRNA15944,mRNA15944
mRNA15945,mRNA15945
mRNA15946,mRNA15946
mRNA15947,mRNA15947
mRNA15948,mRNA15948
mRNA15949,mRNA15949
mRNA15950,mRNA15950
mRNA15951,mRNA15951
mRNA15952,mRNA15952
mRNA15953,mRNA15953
mRNA15954,mRNA15954
mRNA15955,mRNA15955
mRNA15956,mRNA15956
mRNA15957,mRNA15957
mRNA15958,mRNA15958
mRNA15959,mRNA15959
mRNA15960,mRNA15960
mRNA15961,mRNA15961
mRNA15962,mRNA15962
mRNA15963,mRNA15963
mRNA15964,mRNA15964
mRNA15965,mRNA15965
mRNA15966,mRNA15966
mRNA15967,mRNA15967
mRNA15968,mRNA15968
mRNA15969,mRNA15969
mRNA15970,mRNA15970
mRNA15971,mRNA15971
mRNA15972,mRNA15972
mRNA15973,mRNA15973
mRNA15974,mRNA15974
mRNA15975,mRNA15975
mRNA15976,mRNA15976
mRNA15977,mRNA15977
mRNA15978,mRNA15978
mRNA15979,mRNA15979
mRNA15980,mRNA15980
mRNA15981,mRNA15981
mRNA15982,mRNA15982
mRNA15983,mRNA15983
mRNA15984,mRNA15984
mRNA15985,mRNA15985
mRNA15986,mRNA15986
mRNA15987,mRNA15987
mRNA15988,mRNA15988
mRNA15989,mRNA15989
mRNA15990,mRNA15990
mRNA15991,mRNA15991
mRNA15992,mRNA15992
mRNA15993,mRNA15993
mRNA15994,mRNA15994
mRNA15995,mRNA15995
mRNA15996,mRNA15996
mRNA15997,mRNA15997
mRNA15998,mRNA15998
mRNA15999,mRNA15999
mRNA16000,mRNA16000
mRNA16001,mRNA16001
mRNA16002,mRNA16002
mRNA16003,mRNA16003
mRNA16004,mRNA16004
mRNA16005,mRNA16005
mRNA16006,mRNA16006
mRNA16007,mRNA16007
mRNA16008,mRNA16008
mRNA16009,mRNA16009
mRNA16010,mRNA16010
mRNA16011,mRNA16011
mRNA16012,mRNA16012
mRNA16013,mRNA16013
mRNA16014,mRNA16014
mRNA16015,mRNA16015
mRNA16016,mRNA16016
mRNA16017,mRNA16017
mRNA16018,mRNA16018
mRNA16019,mRNA16019
mRNA16020,mRNA16020
mRNA16021,mRNA16021
mRNA16022,mRNA16022
mRNA16023,mRNA16023
mRNA16024,mRNA16024
mRNA16025,mRNA16025
mRNA16026,mRNA16026
mRNA16027,mRNA16027
mRNA16028,mRNA16028
mRNA16029,mRNA16029
mRNA16030,mRNA16030
mRNA16031,mRNA16031
mRNA16032,mRNA16032
mRNA16033,mRNA16033
mRNA16034,mRNA16034
mRNA16035,mRNA16035
mRNA16036,mRNA16036
mRNA16037,mRNA16037
mRNA16038,mRNA16038
mRNA16039,mRNA16039
mRNA16040,mRNA16040
mRNA16041,mRNA16041
mRNA16042,mRNA16042
mRNA16043,mRNA16043
mRNA16044,mRNA16044
mRNA16045,mRNA16045
mRNA16046,mRNA16046
mRNA16047,mRNA16047
mRNA16048,mRNA16048
mRNA16049,mRNA16049
mRNA16050,mRNA16050
mRNA16051,mRNA16051
mRNA16052,mRNA16052
mRNA16053,mRNA16053
mRNA16054,mRNA16054
mRNA16055,mRNA16055
mRNA16056,mRNA16056
mRNA16057,mRNA16057
mRNA16058,mRNA16058
mRNA16059,mRNA16059
mRNA16060,mRNA16060
mRNA16061,mRNA16061
mRNA16062,mRNA16062
mRNA16063,mRNA16063
mRNA16064,mRNA16064
mRNA16065,mRNA16065
mRNA16066,mRNA16066
mRNA16067,mRNA16067
mRNA16068,mRNA16068
mRNA16069,mRNA16069
mRNA16070,mRNA16070
mRNA16071,mRNA16071
mRNA16072,mRNA16072
mRNA16073,mRNA16073
mRNA16074,mRNA16074
mRNA16075,mRNA16075
mRNA16076,mRNA16076
mRNA16077,mRNA16077
mRNA16078,mRNA16078
mRNA16079,mRNA16079
mRNA16080,mRNA16080
mRNA16081,mRNA16081
mRNA16082,mRNA16082
mRNA16083,mRNA16083
mRNA16084,mRNA16084
mRNA16085,mRNA16085
mRNA16086,mRNA16086
mRNA16087,mRNA16087
mRNA16088,mRNA16088
mRNA16089,mRNA16089
mRNA16090,mRNA16090
mRNA16091,mRNA16091
mRNA16092,mRNA16092
mRNA16093,mRNA16093
mRNA16094,mRNA16094
mRNA16095,mRNA16095
mRNA16096,mRNA16096
mRNA16097,mRNA16097
mRNA16098,mRNA16098
mRNA16099,mRNA16099
mRNA16100,mRNA16100
mRNA16101,mRNA16101
mRNA16102,mRNA16102
mRNA16103,mRNA16103
mRNA16104,mRNA16104
mRNA16105,mRNA16105
mRNA16106,mRNA16106
mRNA16107,mRNA16107
mRNA16108,mRNA16108
mRNA16109,mRNA16109
mRNA16110,mRNA16110
mRNA16111,mRNA16111
mRNA16112,mRNA16112
mRNA16113,mRNA16113
mRNA16114,mRNA16114
mRNA16115,mRNA16115
mRNA16116,mRNA16116
mRNA16117,mRNA16117
mRNA16118,mRNA16118
mRNA16119,mRNA16119
mRNA16120,mRNA16120
mRNA16121,mRNA16121
mRNA16122,mRNA16122
mRNA16123,mRNA16123
mRNA16124,mRNA16124
mRNA16125,mRNA16125
mRNA16126,mRNA16126
mRNA16127,mRNA16127
mRNA16128,mRNA16128
mRNA16129,mRNA16129
mRNA16130,mRNA16130
mRNA16131,mRNA16131
mRNA16132,mRNA16132
mRNA16133,mRNA16133
mRNA16134,mRNA16134
mRNA16135,mRNA16135
mRNA16136,mRNA16136
mRNA16137,mRNA16137
mRNA16138,mRNA16138
mRNA16139,mRNA16139
mRNA16140,mRNA16140
mRNA16141,mRNA16141
mRNA16142,mRNA16142
mRNA16143,mRNA16143
mRNA16144,mRNA16144
mRNA16145,mRNA16145
mRNA16146,mRNA16146
mRNA16147,mRNA16147
mRNA16148,mRNA16148
mRNA16149,mRNA16149
mRNA16150,mRNA16150
mRNA16151,mRNA16151
mRNA16152,mRNA16152
mRNA16153,mRNA16153
mRNA16154,mRNA16154
mRNA16155,mRNA16155
mRNA16156,mRNA16156
mRNA16157,mRNA16157
mRNA16158,mRNA16158
mRNA16159,mRNA16159
mRNA16160,mRNA16160
mRNA16161,mRNA16161
mRNA16162,mRNA16162
mRNA16163,mRNA16163
mRNA16164,mRNA16164
mRNA16165,mRNA16165
mRNA16166,mRNA16166
mRNA16167,mRNA16167
mRNA16168,mRNA16168
mRNA16169,mRNA16169
mRNA16170,mRNA16170
mRNA16171,mRNA16171
mRNA16172,mRNA16172
mRNA16173,mRNA16173
mRNA16174,mRNA16174
mRNA16175,mRNA16175
mRNA16176,mRNA16176
mRNA16177,mRNA16177
mRNA16178,mRNA16178
mRNA16179,mRNA16179
mRNA16180,mRNA16180
mRNA16181,mRNA16181
mRNA16182,mRNA16182
mRNA16183,mRNA16183
mRNA16184,mRNA16184
mRNA16185,mRNA16185
mRNA16186,mRNA16186
mRNA16187,mRNA16187
mRNA16188,mRNA16188
mRNA16189,mRNA16189
mRNA16190,mRNA16190
mRNA16191,mRNA16191
mRNA16192,mRNA16192
mRNA16193,mRNA16193
mRNA16194,mRNA16194
mRNA16195,mRNA16195
mRNA16196,mRNA16196
mRNA16197,mRNA16197
mRNA16198,mRNA16198
mRNA16199,mRNA16199
mRNA16200,mRNA16200
mRNA16201,mRNA16201
mRNA16202,mRNA16202
mRNA16203,mRNA16203
mRNA16204,mRNA16204
mRNA16205,mRNA16205
mRNA16206,mRNA16206
mRNA16207,mRNA16207
mRNA16208,mRNA16208
mRNA16209,mRNA16209
mRNA16210,mRNA16210
mRNA16211,mRNA16211
mRNA16212,mRNA16212
mRNA16213,mRNA16213
mRNA16214,mRNA16214
mRNA16215,mRNA16215
mRNA16216,mRNA16216
mRNA16217,mRNA16217
mRNA16218,mRNA16218
mRNA16219,mRNA16219
mRNA16220,mRNA16220
mRNA16221,mRNA16221
mRNA16222,mRNA16222
mRNA16223,mRNA16223
mRNA16224,mRNA16224
mRNA16225,mRNA16225
mRNA16226,mRNA16226
mRNA16227,mRNA16227
mRNA16228,mRNA16228
mRNA16229,mRNA16229
mRNA16230,mRNA16230
mRNA16231,mRNA16231
mRNA16232,mRNA16232
mRNA16233,mRNA16233
mRNA16234,mRNA16234
mRNA16235,mRNA16235
mRNA16236,mRNA16236
mRNA16237,mRNA16237
mRNA16238,mRNA16238
mRNA16239,mRNA16239
mRNA16240,mRNA16240
mRNA16241,mRNA16241
mRNA16242,mRNA16242
mRNA16243,mRNA16243
mRNA16244,mRNA16244
mRNA16245,mRNA16245
mRNA16246,mRNA16246
mRNA16247,mRNA16247
mRNA16248,mRNA16248
mRNA16249,mRNA16249
mRNA16250,mRNA16250
mRNA16251,mRNA16251
mRNA16252,mRNA16252
mRNA16253,mRNA16253
mRNA16254,mRNA16254
mRNA16255,mRNA16255
mRNA16256,mRNA16256
mRNA16257,mRNA16257
mRNA16258,mRNA16258
mRNA16259,mRNA16259
mRNA16260,mRNA16260
mRNA16261,mRNA16261
mRNA16262,mRNA16262
mRNA16263,mRNA16263
mRNA16264,mRNA16264
mRNA16265,mRNA16265
mRNA16266,mRNA16266
mRNA16267,mRNA16267
mRNA16268,mRNA16268
mRNA16269,mRNA16269
mRNA16270,mRNA16270
mRNA16271,mRNA16271
mRNA16272,mRNA16272
mRNA16273,mRNA16273
mRNA16274,mRNA16274
mRNA16275,mRNA16275
mRNA16276,mRNA16276
mRNA16277,mRNA16277
mRNA16278,mRNA16278
mRNA16279,mRNA16279
mRNA16280,mRNA16280
mRNA16281,mRNA16281
mRNA16282,mRNA16282
mRNA16283,mRNA16283
mRNA16284,mRNA16284
mRNA16285,mRNA16285
mRNA16286,mRNA16286
mRNA16287,mRNA16287
mRNA16288,mRNA16288
mRNA16289,mRNA16289
mRNA16290,mRNA16290
mRNA16291,mRNA16291
mRNA16292,mRNA16292
mRNA16293,mRNA16293
mRNA16294,mRNA16294
mRNA16295,mRNA16295
mRNA16296,mRNA16296
mRNA16297,mRNA16297
mRNA16298,mRNA16298
mRNA16299,mRNA16299
mRNA16300,mRNA16300
mRNA16301,mRNA16301
mRNA16302,mRNA16302
mRNA16303,mRNA16303
mRNA16304,mRNA16304
mRNA16305,mRNA16305
mRNA16306,mRNA16306
mRNA16307,mRNA16307
mRNA16308,mRNA16308
mRNA16309,mRNA16309
mRNA16310,mRNA16310
mRNA16311,mRNA16311
mRNA16312,mRNA16312
mRNA16313,mRNA16313
mRNA16314,mRNA16314
mRNA16315,mRNA16315
mRNA16316,mRNA16316
mRNA16317,mRNA16317
mRNA16318,mRNA16318
mRNA16319,mRNA16319
mRNA16320,mRNA16320
mRNA16321,mRNA16321
mRNA16322,mRNA16322
mRNA16323,mRNA16323
mRNA16324,mRNA16324
mRNA16325,mRNA16325
mRNA16326,mRNA16326
mRNA16327,mRNA16327
mRNA16328,mRNA16328
mRNA16329,mRNA16329
mRNA16330,mRNA16330
mRNA16331,mRNA16331
mRNA16332,mRNA16332
mRNA16333,mRNA16333
mRNA16334,mRNA16334
mRNA16335,mRNA16335
mRNA16336,mRNA16336
mRNA16337,mRNA16337
mRNA16338,mRNA16338
mRNA16339,mRNA16339
mRNA16340,mRNA16340
mRNA16341,mRNA16341
mRNA16342,mRNA16342
mRNA16343,mRNA16343
mRNA16344,mRNA16344
mRNA16345,mRNA16345
mRNA16346,mRNA16346
mRNA16347,mRNA16347
mRNA16348,mRNA16348
mRNA16349,mRNA16349
mRNA16350,mRNA16350
mRNA16351,mRNA16351
mRNA16352,mRNA16352
mRNA16353,mRNA16353
mRNA16354,mRNA16354
mRNA16355,mRNA16355
mRNA16356,mRNA16356
mRNA16357,mRNA16357
mRNA16358,mRNA16358
mRNA16359,mRNA16359
mRNA16360,mRNA16360
mRNA16361,mRNA16361
mRNA16362,mRNA16362
mRNA16363,mRNA16363
mRNA16364,mRNA16364
mRNA16365,mRNA16365
mRNA16366,mRNA16366
mRNA16367,mRNA16367
mRNA16368,mRNA16368
mRNA16369,mRNA16369
mRNA16370,mRNA16370
mRNA16371,mRNA16371
mRNA16372,mRNA16372
mRNA16373,mRNA16373
mRNA16374,mRNA16374
mRNA16375,mRNA16375
mRNA16376,mRNA16376
mRNA16377,mRNA16377
mRNA16378,mRNA16378
mRNA16379,mRNA16379
mRNA16380,mRNA16380
mRNA16381,mRNA16381
mRNA16382,mRNA16382
mRNA16383,mRNA16383
mRNA16384,mRNA16384
mRNA16385,mRNA16385
mRNA16386,mRNA16386
mRNA16387,mRNA16387
mRNA16388,mRNA16388
mRNA16389,mRNA16389
mRNA16390,mRNA16390
mRNA16391,mRNA16391
mRNA16392,mRNA16392
mRNA16393,mRNA16393
mRNA16394,mRNA16394
mRNA16395,mRNA16395
mRNA16396,mRNA16396
mRNA16397,mRNA16397
mRNA16398,mRNA16398
mRNA16399,mRNA16399
mRNA16400,mRNA16400
mRNA16401,mRNA16401
mRNA16402,mRNA16402
mRNA16403,mRNA16403
mRNA16404,mRNA16404
mRNA16405,mRNA16405
mRNA16406,mRNA16406
mRNA16407,mRNA16407
mRNA16408,mRNA16408
mRNA16409,mRNA16409
mRNA16410,mRNA16410
mRNA16411,mRNA16411
mRNA16412,mRNA16412
mRNA16413,mRNA16413
mRNA16414,mRNA16414
mRNA16415,mRNA16415
mRNA16416,mRNA16416
mRNA16417,mRNA16417
mRNA16418,mRNA16418
mRNA16419,mRNA16419
mRNA16420,mRNA16420
mRNA16421,mRNA16421
mRNA16422,mRNA16422
mRNA16423,mRNA16423
mRNA16424,mRNA16424
mRNA16425,mRNA16425
mRNA16426,mRNA16426
mRNA16427,mRNA16427
mRNA16428,mRNA16428
mRNA16429,mRNA16429
mRNA16430,mRNA16430
mRNA16431,mRNA16431
mRNA16432,mRNA16432
mRNA16433,mRNA16433
mRNA16434,mRNA16434
mRNA16435,mRNA16435
mRNA16436,mRNA16436
mRNA16437,mRNA16437
mRNA16438,mRNA16438
mRNA16439,mRNA16439
mRNA16440,mRNA16440
mRNA16441,mRNA16441
mRNA16442,mRNA16442
mRNA16443,mRNA16443
mRNA16444,mRNA16444
mRNA16445,mRNA16445
mRNA16446,mRNA16446
mRNA16447,mRNA16447
mRNA16448,mRNA16448
mRNA16449,mRNA16449
mRNA16450,mRNA16450
mRNA16451,mRNA16451
mRNA16452,mRNA16452
mRNA16453,mRNA16453
mRNA16454,mRNA16454
mRNA16455,mRNA16455
mRNA16456,mRNA16456
mRNA16457,mRNA16457
mRNA16458,mRNA16458
mRNA16459,mRNA16459
mRNA16460,mRNA16460
mRNA16461,mRNA16461
mRNA16462,mRNA16462
mRNA16463,mRNA16463
mRNA16464,mRNA16464
mRNA16465,mRNA16465
mRNA16466,mRNA16466
mRNA16467,mRNA16467
mRNA16468,mRNA16468
mRNA16469,mRNA16469
mRNA16470,mRNA16470
mRNA16471,mRNA16471
mRNA16472,mRNA16472
mRNA16473,mRNA16473
mRNA16474,mRNA16474
mRNA16475,mRNA16475
mRNA16476,mRNA16476
mRNA16477,mRNA16477
mRNA16478,mRNA16478
mRNA16479,mRNA16479
mRNA16480,mRNA16480
mRNA16481,mRNA16481
mRNA16482,mRNA16482
mRNA16483,mRNA16483
mRNA16484,mRNA16484
mRNA16485,mRNA16485
mRNA16486,mRNA16486
mRNA16487,mRNA16487
mRNA16488,mRNA16488
mRNA16489,mRNA16489
mRNA16490,mRNA16490
mRNA16491,mRNA16491
mRNA16492,mRNA16492
mRNA16493,mRNA16493
mRNA16494,mRNA16494
mRNA16495,mRNA16495
mRNA16496,mRNA16496
mRNA16497,mRNA16497
mRNA16498,mRNA16498
mRNA16499,mRNA16499
mRNA16500,mRNA16500
mRNA16501,mRNA16501
mRNA16502,mRNA16502
mRNA16503,mRNA16503
mRNA16504,mRNA16504
mRNA16505,mRNA16505
mRNA16506,mRNA16506
mRNA16507,mRNA16507
mRNA16508,mRNA16508
mRNA16509,mRNA16509
mRNA16510,mRNA16510
mRNA16511,mRNA16511
mRNA16512,mRNA16512
mRNA16513,mRNA16513
mRNA16514,mRNA16514
mRNA16515,mRNA16515
mRNA16516,mRNA16516
mRNA16517,mRNA16517
mRNA16518,mRNA16518
mRNA16519,mRNA16519
mRNA16520,mRNA16520
mRNA16521,mRNA16521
mRNA16522,mRNA16522
mRNA16523,mRNA16523
mRNA16524,mRNA16524
mRNA16525,mRNA16525
mRNA16526,mRNA16526
mRNA16527,mRNA16527
mRNA16528,mRNA16528
mRNA16529,mRNA16529
mRNA16530,mRNA16530
mRNA16531,mRNA16531
mRNA16532,mRNA16532
mRNA16533,mRNA16533
mRNA16534,mRNA16534
mRNA16535,mRNA16535
mRNA16536,mRNA16536
mRNA16537,mRNA16537
mRNA16538,mRNA16538
mRNA16539,mRNA16539
mRNA16540,mRNA16540
mRNA16541,mRNA16541
mRNA16542,mRNA16542
mRNA16543,mRNA16543
mRNA16544,mRNA16544
mRNA16545,mRNA16545
mRNA16546,mRNA16546
mRNA16547,mRNA16547
mRNA16548,mRNA16548
mRNA16549,mRNA16549
mRNA16550,mRNA16550
mRNA16551,mRNA16551
mRNA16552,mRNA16552
mRNA16553,mRNA16553
mRNA16554,mRNA16554
mRNA16555,mRNA16555
mRNA16556,mRNA16556
mRNA16557,mRNA16557
mRNA16558,mRNA16558
mRNA16559,mRNA16559
mRNA16560,mRNA16560
mRNA16561,mRNA16561
mRNA16562,mRNA16562
mRNA16563,mRNA16563
mRNA16564,mRNA16564
mRNA16565,mRNA16565
mRNA16566,mRNA16566
mRNA16567,mRNA16567
mRNA16568,mRNA16568
mRNA16569,mRNA16569
mRNA16570,mRNA16570
mRNA16571,mRNA16571
mRNA16572,mRNA16572
mRNA16573,mRNA16573
mRNA16574,mRNA16574
mRNA16575,mRNA16575
mRNA16576,mRNA16576
mRNA16577,mRNA16577
mRNA16578,mRNA16578
mRNA16579,mRNA16579
mRNA16580,mRNA16580
mRNA16581,mRNA16581
mRNA16582,mRNA16582
mRNA16583,mRNA16583
mRNA16584,mRNA16584
mRNA16585,mRNA16585
mRNA16586,mRNA16586
mRNA16587,mRNA16587
mRNA16588,mRNA16588
mRNA16589,mRNA16589
mRNA16590,mRNA16590
mRNA16591,mRNA16591
mRNA16592,mRNA16592
mRNA16593,mRNA16593
mRNA16594,mRNA16594
mRNA16595,mRNA16595
mRNA16596,mRNA16596
mRNA16597,mRNA16597
mRNA16598,mRNA16598
mRNA16599,mRNA16599
mRNA16600,mRNA16600
mRNA16601,mRNA16601
mRNA16602,mRNA16602
mRNA16603,mRNA16603
mRNA16604,mRNA16604
mRNA16605,mRNA16605
mRNA16606,mRNA16606
mRNA16607,mRNA16607
mRNA16608,mRNA16608
mRNA16609,mRNA16609
mRNA16610,mRNA16610
mRNA16611,mRNA16611
mRNA16612,mRNA16612
mRNA16613,mRNA16613
mRNA16614,mRNA16614
mRNA16615,mRNA16615
mRNA16616,mRNA16616
mRNA16617,mRNA16617
mRNA16618,mRNA16618
mRNA16619,mRNA16619
mRNA16620,mRNA16620
mRNA16621,mRNA16621
mRNA16622,mRNA16622
mRNA16623,mRNA16623
mRNA16624,mRNA16624
mRNA16625,mRNA16625
mRNA16626,mRNA16626
mRNA16627,mRNA16627
mRNA16628,mRNA16628
mRNA16629,mRNA16629
mRNA16630,mRNA16630
mRNA16631,mRNA16631
mRNA16632,mRNA16632
mRNA16633,mRNA16633
mRNA16634,mRNA16634
mRNA16635,mRNA16635
mRNA16636,mRNA16636
mRNA16637,mRNA16637
mRNA16638,mRNA16638
mRNA16639,mRNA16639
mRNA16640,mRNA16640
mRNA16641,mRNA16641
mRNA16642,mRNA16642
mRNA16643,mRNA16643
mRNA16644,mRNA16644
mRNA16645,mRNA16645
mRNA16646,mRNA16646
mRNA16647,mRNA16647
mRNA16648,mRNA16648
mRNA16649,mRNA16649
mRNA16650,mRNA16650
mRNA16651,mRNA16651
mRNA16652,mRNA16652
mRNA16653,mRNA16653
mRNA16654,mRNA16654
mRNA16655,mRNA16655
mRNA16656,mRNA16656
mRNA16657,mRNA16657
mRNA16658,mRNA16658
mRNA16659,mRNA16659
mRNA16660,mRNA16660
mRNA16661,mRNA16661
mRNA16662,mRNA16662
mRNA16663,mRNA16663
mRNA16664,mRNA16664
mRNA16665,mRNA16665
mRNA16666,mRNA16666
mRNA16667,mRNA16667
mRNA16668,mRNA16668
mRNA16669,mRNA16669
mRNA16670,mRNA16670
mRNA16671,mRNA16671
mRNA16672,mRNA16672
